Delivery Date_x,Hour Ending,Settlement Point Price,Month,DateTime,ACCOUNT_NUMBER,LOCAL_FROM_DATETIME,QUANTITY,UNIT_OF_MEASURE,Delivery Date_y,Hour
2023-07-12,6.0,19.29,Jul,2023-07-12 06:00:00,account_b,2023-07-12 06:00:00+00:00,168.084,kWh,2023-07-12,6.0
2023-07-12,7.0,17.15,Jul,2023-07-12 07:00:00,account_a,2023-07-12 07:00:00+00:00,6.98625,kWh,2023-07-12,7.0
2023-07-12,7.0,17.15,Jul,2023-07-12 07:00:00,account_b,2023-07-12 07:00:00+00:00,166.221,kWh,2023-07-12,7.0
2023-07-12,8.0,17.05,Jul,2023-07-12 08:00:00,account_a,2023-07-12 08:00:00+00:00,10.143,kWh,2023-07-12,8.0
2023-07-12,8.0,17.05,Jul,2023-07-12 08:00:00,account_b,2023-07-12 08:00:00+00:00,185.265,kWh,2023-07-12,8.0
2023-07-12,9.0,17.3,Jul,2023-07-12 09:00:00,account_a,2023-07-12 09:00:00+00:00,11.178,kWh,2023-07-12,9.0
2023-07-12,9.0,17.3,Jul,2023-07-12 09:00:00,account_b,2023-07-12 09:00:00+00:00,209.001,kWh,2023-07-12,9.0
2023-07-12,10.0,20.65,Jul,2023-07-12 10:00:00,account_a,2023-07-12 10:00:00+00:00,12.8685,kWh,2023-07-12,10.0
2023-07-12,10.0,20.65,Jul,2023-07-12 10:00:00,account_b,2023-07-12 10:00:00+00:00,231.288,kWh,2023-07-12,10.0
2023-07-12,11.0,28.25,Jul,2023-07-12 11:00:00,account_a,2023-07-12 11:00:00+00:00,13.88625,kWh,2023-07-12,11.0
2023-07-12,11.0,28.25,Jul,2023-07-12 11:00:00,account_b,2023-07-12 11:00:00+00:00,236.256,kWh,2023-07-12,11.0
2023-07-12,12.0,35.48,Jul,2023-07-12 12:00:00,account_a,2023-07-12 12:00:00+00:00,15.26625,kWh,2023-07-12,12.0
2023-07-12,12.0,35.48,Jul,2023-07-12 12:00:00,account_b,2023-07-12 12:00:00+00:00,234.324,kWh,2023-07-12,12.0
2023-07-12,13.0,35.72,Jul,2023-07-12 13:00:00,account_a,2023-07-12 13:00:00+00:00,15.456,kWh,2023-07-12,13.0
2023-07-12,13.0,35.72,Jul,2023-07-12 13:00:00,account_b,2023-07-12 13:00:00+00:00,219.489,kWh,2023-07-12,13.0
2023-07-12,14.0,45.33,Jul,2023-07-12 14:00:00,account_a,2023-07-12 14:00:00+00:00,17.30175,kWh,2023-07-12,14.0
2023-07-12,14.0,45.33,Jul,2023-07-12 14:00:00,account_b,2023-07-12 14:00:00+00:00,219.696,kWh,2023-07-12,14.0
2023-07-12,15.0,63.02,Jul,2023-07-12 15:00:00,account_a,2023-07-12 15:00:00+00:00,18.009,kWh,2023-07-12,15.0
2023-07-12,15.0,63.02,Jul,2023-07-12 15:00:00,account_b,2023-07-12 15:00:00+00:00,218.523,kWh,2023-07-12,15.0
2023-07-12,16.0,78.47,Jul,2023-07-12 16:00:00,account_a,2023-07-12 16:00:00+00:00,17.47425,kWh,2023-07-12,16.0
2023-07-12,16.0,78.47,Jul,2023-07-12 16:00:00,account_b,2023-07-12 16:00:00+00:00,219.006,kWh,2023-07-12,16.0
2023-07-12,17.0,76.37,Jul,2023-07-12 17:00:00,account_a,2023-07-12 17:00:00+00:00,15.74925,kWh,2023-07-12,17.0
2023-07-12,17.0,76.37,Jul,2023-07-12 17:00:00,account_b,2023-07-12 17:00:00+00:00,207.0,kWh,2023-07-12,17.0
2023-07-12,18.0,74.95,Jul,2023-07-12 18:00:00,account_a,2023-07-12 18:00:00+00:00,12.213,kWh,2023-07-12,18.0
2023-07-12,18.0,74.95,Jul,2023-07-12 18:00:00,account_b,2023-07-12 18:00:00+00:00,164.565,kWh,2023-07-12,18.0
2023-07-12,19.0,67.1,Jul,2023-07-12 19:00:00,account_a,2023-07-12 19:00:00+00:00,10.19475,kWh,2023-07-12,19.0
2023-07-12,19.0,67.1,Jul,2023-07-12 19:00:00,account_b,2023-07-12 19:00:00+00:00,80.868,kWh,2023-07-12,19.0
2023-07-12,20.0,83.82,Jul,2023-07-12 20:00:00,account_a,2023-07-12 20:00:00+00:00,8.901,kWh,2023-07-12,20.0
2023-07-12,20.0,83.82,Jul,2023-07-12 20:00:00,account_b,2023-07-12 20:00:00+00:00,78.453,kWh,2023-07-12,20.0
2023-07-12,21.0,66.98,Jul,2023-07-12 21:00:00,account_a,2023-07-12 21:00:00+00:00,8.487,kWh,2023-07-12,21.0
2023-07-12,21.0,66.98,Jul,2023-07-12 21:00:00,account_b,2023-07-12 21:00:00+00:00,70.38,kWh,2023-07-12,21.0
2023-07-12,22.0,34.11,Jul,2023-07-12 22:00:00,account_a,2023-07-12 22:00:00+00:00,7.6245,kWh,2023-07-12,22.0
2023-07-12,22.0,34.11,Jul,2023-07-12 22:00:00,account_b,2023-07-12 22:00:00+00:00,68.793,kWh,2023-07-12,22.0
2023-07-12,23.0,33.84,Jul,2023-07-12 23:00:00,account_a,2023-07-12 23:00:00+00:00,8.3835,kWh,2023-07-12,23.0
2023-07-12,23.0,33.84,Jul,2023-07-12 23:00:00,account_b,2023-07-12 23:00:00+00:00,67.827,kWh,2023-07-12,23.0
2023-07-12,24.0,26.04,Jul,2023-07-13 00:00:00,,,,,,
2023-07-13,1.0,23.55,Jul,2023-07-13 01:00:00,,,,,,
2023-07-13,2.0,21.02,Jul,2023-07-13 02:00:00,,,,,,
2023-07-13,3.0,19.59,Jul,2023-07-13 03:00:00,,,,,,
2023-07-13,4.0,18.61,Jul,2023-07-13 04:00:00,,,,,,
2023-07-13,5.0,18.05,Jul,2023-07-13 05:00:00,,,,,,
2023-07-13,6.0,19.08,Jul,2023-07-13 06:00:00,,,,,,
2023-07-13,7.0,19.05,Jul,2023-07-13 07:00:00,,,,,,
2023-07-13,8.0,19.12,Jul,2023-07-13 08:00:00,,,,,,
2023-07-13,9.0,19.6,Jul,2023-07-13 09:00:00,,,,,,
2023-07-13,10.0,23.61,Jul,2023-07-13 10:00:00,,,,,,
2023-07-13,11.0,31.32,Jul,2023-07-13 11:00:00,,,,,,
2023-07-13,12.0,39.71,Jul,2023-07-13 12:00:00,,,,,,
2023-07-13,13.0,53.02,Jul,2023-07-13 13:00:00,,,,,,
2023-07-13,14.0,123.31,Jul,2023-07-13 14:00:00,,,,,,
2023-07-13,15.0,174.31,Jul,2023-07-13 15:00:00,,,,,,
2023-07-13,16.0,258.21,Jul,2023-07-13 16:00:00,,,,,,
2023-07-13,17.0,356.25,Jul,2023-07-13 17:00:00,,,,,,
2023-07-13,18.0,265.71,Jul,2023-07-13 18:00:00,,,,,,
2023-07-13,19.0,250.71,Jul,2023-07-13 19:00:00,,,,,,
2023-07-13,20.0,239.76,Jul,2023-07-13 20:00:00,,,,,,
2023-07-13,21.0,170.0,Jul,2023-07-13 21:00:00,,,,,,
2023-07-13,22.0,62.14,Jul,2023-07-13 22:00:00,,,,,,
2023-07-13,23.0,36.82,Jul,2023-07-13 23:00:00,,,,,,
2023-07-13,24.0,28.92,Jul,2023-07-14 00:00:00,account_a,2023-07-14 00:00:00+00:00,7.05525,kWh,2023-07-14,0.0
2023-07-13,24.0,28.92,Jul,2023-07-14 00:00:00,account_b,2023-07-14 00:00:00+00:00,65.688,kWh,2023-07-14,0.0
2023-07-14,1.0,25.78,Jul,2023-07-14 01:00:00,account_a,2023-07-14 01:00:00+00:00,7.521,kWh,2023-07-14,1.0
2023-07-14,1.0,25.78,Jul,2023-07-14 01:00:00,account_b,2023-07-14 01:00:00+00:00,65.964,kWh,2023-07-14,1.0
2023-07-14,2.0,23.57,Jul,2023-07-14 02:00:00,account_a,2023-07-14 02:00:00+00:00,6.43425,kWh,2023-07-14,2.0
2023-07-14,2.0,23.57,Jul,2023-07-14 02:00:00,account_b,2023-07-14 02:00:00+00:00,66.309,kWh,2023-07-14,2.0
2023-07-14,3.0,21.03,Jul,2023-07-14 03:00:00,account_a,2023-07-14 03:00:00+00:00,6.9345,kWh,2023-07-14,3.0
2023-07-14,3.0,21.03,Jul,2023-07-14 03:00:00,account_b,2023-07-14 03:00:00+00:00,66.24,kWh,2023-07-14,3.0
2023-07-14,4.0,19.12,Jul,2023-07-14 04:00:00,account_a,2023-07-14 04:00:00+00:00,6.53775,kWh,2023-07-14,4.0
2023-07-14,4.0,19.12,Jul,2023-07-14 04:00:00,account_b,2023-07-14 04:00:00+00:00,86.457,kWh,2023-07-14,4.0
2023-07-14,5.0,18.66,Jul,2023-07-14 05:00:00,account_a,2023-07-14 05:00:00+00:00,6.1065,kWh,2023-07-14,5.0
2023-07-14,5.0,18.66,Jul,2023-07-14 05:00:00,account_b,2023-07-14 05:00:00+00:00,242.811,kWh,2023-07-14,5.0
2023-07-14,6.0,19.29,Jul,2023-07-14 06:00:00,account_a,2023-07-14 06:00:00+00:00,6.05475,kWh,2023-07-14,6.0
2023-07-14,6.0,19.29,Jul,2023-07-14 06:00:00,account_b,2023-07-14 06:00:00+00:00,177.606,kWh,2023-07-14,6.0
2023-07-14,7.0,17.3,Jul,2023-07-14 07:00:00,account_a,2023-07-14 07:00:00+00:00,6.4515,kWh,2023-07-14,7.0
2023-07-14,7.0,17.3,Jul,2023-07-14 07:00:00,account_b,2023-07-14 07:00:00+00:00,163.599,kWh,2023-07-14,7.0
2023-07-14,8.0,17.74,Jul,2023-07-14 08:00:00,account_a,2023-07-14 08:00:00+00:00,10.33275,kWh,2023-07-14,8.0
2023-07-14,8.0,17.74,Jul,2023-07-14 08:00:00,account_b,2023-07-14 08:00:00+00:00,177.537,kWh,2023-07-14,8.0
2023-07-14,9.0,17.53,Jul,2023-07-14 09:00:00,account_a,2023-07-14 09:00:00+00:00,12.696,kWh,2023-07-14,9.0
2023-07-14,9.0,17.53,Jul,2023-07-14 09:00:00,account_b,2023-07-14 09:00:00+00:00,188.37,kWh,2023-07-14,9.0
2023-07-14,10.0,20.13,Jul,2023-07-14 10:00:00,account_a,2023-07-14 10:00:00+00:00,13.33425,kWh,2023-07-14,10.0
2023-07-14,10.0,20.13,Jul,2023-07-14 10:00:00,account_b,2023-07-14 10:00:00+00:00,204.171,kWh,2023-07-14,10.0
2023-07-14,11.0,24.67,Jul,2023-07-14 11:00:00,account_a,2023-07-14 11:00:00+00:00,15.0765,kWh,2023-07-14,11.0
2023-07-14,11.0,24.67,Jul,2023-07-14 11:00:00,account_b,2023-07-14 11:00:00+00:00,213.417,kWh,2023-07-14,11.0
2023-07-14,12.0,31.21,Jul,2023-07-14 12:00:00,account_a,2023-07-14 12:00:00+00:00,16.8705,kWh,2023-07-14,12.0
2023-07-14,12.0,31.21,Jul,2023-07-14 12:00:00,account_b,2023-07-14 12:00:00+00:00,216.798,kWh,2023-07-14,12.0
2023-07-14,13.0,48.69,Jul,2023-07-14 13:00:00,account_a,2023-07-14 13:00:00+00:00,16.1115,kWh,2023-07-14,13.0
2023-07-14,13.0,48.69,Jul,2023-07-14 13:00:00,account_b,2023-07-14 13:00:00+00:00,214.521,kWh,2023-07-14,13.0
2023-07-14,14.0,91.5,Jul,2023-07-14 14:00:00,account_a,2023-07-14 14:00:00+00:00,17.75025,kWh,2023-07-14,14.0
2023-07-14,14.0,91.5,Jul,2023-07-14 14:00:00,account_b,2023-07-14 14:00:00+00:00,207.621,kWh,2023-07-14,14.0
2023-07-14,15.0,143.62,Jul,2023-07-14 15:00:00,account_a,2023-07-14 15:00:00+00:00,17.47425,kWh,2023-07-14,15.0
2023-07-14,15.0,143.62,Jul,2023-07-14 15:00:00,account_b,2023-07-14 15:00:00+00:00,209.415,kWh,2023-07-14,15.0
2023-07-14,16.0,201.69,Jul,2023-07-14 16:00:00,account_a,2023-07-14 16:00:00+00:00,16.3185,kWh,2023-07-14,16.0
2023-07-14,16.0,201.69,Jul,2023-07-14 16:00:00,account_b,2023-07-14 16:00:00+00:00,202.446,kWh,2023-07-14,16.0
2023-07-14,17.0,227.63,Jul,2023-07-14 17:00:00,account_a,2023-07-14 17:00:00+00:00,13.8,kWh,2023-07-14,17.0
2023-07-14,17.0,227.63,Jul,2023-07-14 17:00:00,account_b,2023-07-14 17:00:00+00:00,190.095,kWh,2023-07-14,17.0
2023-07-14,18.0,186.57,Jul,2023-07-14 18:00:00,account_a,2023-07-14 18:00:00+00:00,11.05725,kWh,2023-07-14,18.0
2023-07-14,18.0,186.57,Jul,2023-07-14 18:00:00,account_b,2023-07-14 18:00:00+00:00,150.489,kWh,2023-07-14,18.0
2023-07-14,19.0,154.84,Jul,2023-07-14 19:00:00,account_a,2023-07-14 19:00:00+00:00,9.4875,kWh,2023-07-14,19.0
2023-07-14,19.0,154.84,Jul,2023-07-14 19:00:00,account_b,2023-07-14 19:00:00+00:00,66.102,kWh,2023-07-14,19.0
2023-07-14,20.0,182.36,Jul,2023-07-14 20:00:00,account_a,2023-07-14 20:00:00+00:00,9.2805,kWh,2023-07-14,20.0
2023-07-14,20.0,182.36,Jul,2023-07-14 20:00:00,account_b,2023-07-14 20:00:00+00:00,63.204,kWh,2023-07-14,20.0
2023-07-14,21.0,100.02,Jul,2023-07-14 21:00:00,account_a,2023-07-14 21:00:00+00:00,8.15925,kWh,2023-07-14,21.0
2023-07-14,21.0,100.02,Jul,2023-07-14 21:00:00,account_b,2023-07-14 21:00:00+00:00,64.101,kWh,2023-07-14,21.0
2023-07-14,22.0,45.43,Jul,2023-07-14 22:00:00,account_a,2023-07-14 22:00:00+00:00,8.64225,kWh,2023-07-14,22.0
2023-07-14,22.0,45.43,Jul,2023-07-14 22:00:00,account_b,2023-07-14 22:00:00+00:00,64.032,kWh,2023-07-14,22.0
2023-07-14,23.0,31.85,Jul,2023-07-14 23:00:00,account_a,2023-07-14 23:00:00+00:00,7.29675,kWh,2023-07-14,23.0
2023-07-14,23.0,31.85,Jul,2023-07-14 23:00:00,account_b,2023-07-14 23:00:00+00:00,62.79,kWh,2023-07-14,23.0
2023-07-14,24.0,27.46,Jul,2023-07-15 00:00:00,account_a,2023-07-15 00:00:00+00:00,8.073,kWh,2023-07-15,0.0
2023-07-14,24.0,27.46,Jul,2023-07-15 00:00:00,account_b,2023-07-15 00:00:00+00:00,62.238,kWh,2023-07-15,0.0
2023-07-15,1.0,23.72,Jul,2023-07-15 01:00:00,account_a,2023-07-15 01:00:00+00:00,6.969,kWh,2023-07-15,1.0
2023-07-15,1.0,23.72,Jul,2023-07-15 01:00:00,account_b,2023-07-15 01:00:00+00:00,62.721,kWh,2023-07-15,1.0
2023-07-15,2.0,23.42,Jul,2023-07-15 02:00:00,account_a,2023-07-15 02:00:00+00:00,7.452,kWh,2023-07-15,2.0
2023-07-15,2.0,23.42,Jul,2023-07-15 02:00:00,account_b,2023-07-15 02:00:00+00:00,61.479,kWh,2023-07-15,2.0
2023-07-15,3.0,21.27,Jul,2023-07-15 03:00:00,account_a,2023-07-15 03:00:00+00:00,6.67575,kWh,2023-07-15,3.0
2023-07-15,3.0,21.27,Jul,2023-07-15 03:00:00,account_b,2023-07-15 03:00:00+00:00,62.307,kWh,2023-07-15,3.0
2023-07-15,4.0,19.73,Jul,2023-07-15 04:00:00,account_a,2023-07-15 04:00:00+00:00,7.0725,kWh,2023-07-15,4.0
2023-07-15,4.0,19.73,Jul,2023-07-15 04:00:00,account_b,2023-07-15 04:00:00+00:00,60.927,kWh,2023-07-15,4.0
2023-07-15,5.0,19.25,Jul,2023-07-15 05:00:00,account_a,2023-07-15 05:00:00+00:00,6.39975,kWh,2023-07-15,5.0
2023-07-15,5.0,19.25,Jul,2023-07-15 05:00:00,account_b,2023-07-15 05:00:00+00:00,61.479,kWh,2023-07-15,5.0
2023-07-15,6.0,19.18,Jul,2023-07-15 06:00:00,account_a,2023-07-15 06:00:00+00:00,6.50325,kWh,2023-07-15,6.0
2023-07-15,6.0,19.18,Jul,2023-07-15 06:00:00,account_b,2023-07-15 06:00:00+00:00,129.03,kWh,2023-07-15,6.0
2023-07-15,7.0,19.39,Jul,2023-07-15 07:00:00,account_a,2023-07-15 07:00:00+00:00,6.9,kWh,2023-07-15,7.0
2023-07-15,7.0,19.39,Jul,2023-07-15 07:00:00,account_b,2023-07-15 07:00:00+00:00,215.073,kWh,2023-07-15,7.0
2023-07-15,8.0,19.44,Jul,2023-07-15 08:00:00,account_a,2023-07-15 08:00:00+00:00,6.95175,kWh,2023-07-15,8.0
2023-07-15,8.0,19.44,Jul,2023-07-15 08:00:00,account_b,2023-07-15 08:00:00+00:00,179.883,kWh,2023-07-15,8.0
2023-07-15,9.0,20.85,Jul,2023-07-15 09:00:00,account_a,2023-07-15 09:00:00+00:00,7.7625,kWh,2023-07-15,9.0
2023-07-15,9.0,20.85,Jul,2023-07-15 09:00:00,account_b,2023-07-15 09:00:00+00:00,185.955,kWh,2023-07-15,9.0
2023-07-15,10.0,22.31,Jul,2023-07-15 10:00:00,account_a,2023-07-15 10:00:00+00:00,8.1765,kWh,2023-07-15,10.0
2023-07-15,10.0,22.31,Jul,2023-07-15 10:00:00,account_b,2023-07-15 10:00:00+00:00,185.196,kWh,2023-07-15,10.0
2023-07-15,11.0,29.93,Jul,2023-07-15 11:00:00,account_a,2023-07-15 11:00:00+00:00,9.3495,kWh,2023-07-15,11.0
2023-07-15,11.0,29.93,Jul,2023-07-15 11:00:00,account_b,2023-07-15 11:00:00+00:00,189.06,kWh,2023-07-15,11.0
2023-07-15,12.0,39.39,Jul,2023-07-15 12:00:00,account_a,2023-07-15 12:00:00+00:00,10.557,kWh,2023-07-15,12.0
2023-07-15,12.0,39.39,Jul,2023-07-15 12:00:00,account_b,2023-07-15 12:00:00+00:00,173.121,kWh,2023-07-15,12.0
2023-07-15,13.0,43.77,Jul,2023-07-15 13:00:00,account_a,2023-07-15 13:00:00+00:00,10.3845,kWh,2023-07-15,13.0
2023-07-15,13.0,43.77,Jul,2023-07-15 13:00:00,account_b,2023-07-15 13:00:00+00:00,85.215,kWh,2023-07-15,13.0
2023-07-15,14.0,95.64,Jul,2023-07-15 14:00:00,account_a,2023-07-15 14:00:00+00:00,12.5235,kWh,2023-07-15,14.0
2023-07-15,14.0,95.64,Jul,2023-07-15 14:00:00,account_b,2023-07-15 14:00:00+00:00,72.519,kWh,2023-07-15,14.0
2023-07-15,15.0,165.99,Jul,2023-07-15 15:00:00,account_a,2023-07-15 15:00:00+00:00,12.3165,kWh,2023-07-15,15.0
2023-07-15,15.0,165.99,Jul,2023-07-15 15:00:00,account_b,2023-07-15 15:00:00+00:00,72.933,kWh,2023-07-15,15.0
2023-07-15,16.0,284.4,Jul,2023-07-15 16:00:00,account_a,2023-07-15 16:00:00+00:00,12.02325,kWh,2023-07-15,16.0
2023-07-15,16.0,284.4,Jul,2023-07-15 16:00:00,account_b,2023-07-15 16:00:00+00:00,73.209,kWh,2023-07-15,16.0
2023-07-15,17.0,388.56,Jul,2023-07-15 17:00:00,account_a,2023-07-15 17:00:00+00:00,12.3165,kWh,2023-07-15,17.0
2023-07-15,17.0,388.56,Jul,2023-07-15 17:00:00,account_b,2023-07-15 17:00:00+00:00,71.898,kWh,2023-07-15,17.0
2023-07-15,18.0,343.75,Jul,2023-07-15 18:00:00,account_a,2023-07-15 18:00:00+00:00,11.385,kWh,2023-07-15,18.0
2023-07-15,18.0,343.75,Jul,2023-07-15 18:00:00,account_b,2023-07-15 18:00:00+00:00,70.932,kWh,2023-07-15,18.0
2023-07-15,19.0,294.98,Jul,2023-07-15 19:00:00,account_a,2023-07-15 19:00:00+00:00,10.074,kWh,2023-07-15,19.0
2023-07-15,19.0,294.98,Jul,2023-07-15 19:00:00,account_b,2023-07-15 19:00:00+00:00,72.657,kWh,2023-07-15,19.0
2023-07-15,20.0,315.37,Jul,2023-07-15 20:00:00,account_a,2023-07-15 20:00:00+00:00,8.84925,kWh,2023-07-15,20.0
2023-07-15,20.0,315.37,Jul,2023-07-15 20:00:00,account_b,2023-07-15 20:00:00+00:00,70.932,kWh,2023-07-15,20.0
2023-07-15,21.0,183.52,Jul,2023-07-15 21:00:00,account_a,2023-07-15 21:00:00+00:00,8.09025,kWh,2023-07-15,21.0
2023-07-15,21.0,183.52,Jul,2023-07-15 21:00:00,account_b,2023-07-15 21:00:00+00:00,70.794,kWh,2023-07-15,21.0
2023-07-15,22.0,67.92,Jul,2023-07-15 22:00:00,account_a,2023-07-15 22:00:00+00:00,7.84875,kWh,2023-07-15,22.0
2023-07-15,22.0,67.92,Jul,2023-07-15 22:00:00,account_b,2023-07-15 22:00:00+00:00,71.277,kWh,2023-07-15,22.0
2023-07-15,23.0,37.04,Jul,2023-07-15 23:00:00,account_a,2023-07-15 23:00:00+00:00,7.935,kWh,2023-07-15,23.0
2023-07-15,23.0,37.04,Jul,2023-07-15 23:00:00,account_b,2023-07-15 23:00:00+00:00,70.449,kWh,2023-07-15,23.0
2023-07-15,24.0,31.86,Jul,2023-07-16 00:00:00,account_a,2023-07-16 00:00:00+00:00,6.8655,kWh,2023-07-16,0.0
2023-07-15,24.0,31.86,Jul,2023-07-16 00:00:00,account_b,2023-07-16 00:00:00+00:00,70.449,kWh,2023-07-16,0.0
2023-07-16,1.0,24.73,Jul,2023-07-16 01:00:00,account_a,2023-07-16 01:00:00+00:00,7.6245,kWh,2023-07-16,1.0
2023-07-16,1.0,24.73,Jul,2023-07-16 01:00:00,account_b,2023-07-16 01:00:00+00:00,69.552,kWh,2023-07-16,1.0
2023-07-16,2.0,24.0,Jul,2023-07-16 02:00:00,account_a,2023-07-16 02:00:00+00:00,6.64125,kWh,2023-07-16,2.0
2023-07-16,2.0,24.0,Jul,2023-07-16 02:00:00,account_b,2023-07-16 02:00:00+00:00,69.483,kWh,2023-07-16,2.0
2023-07-16,3.0,21.59,Jul,2023-07-16 03:00:00,account_a,2023-07-16 03:00:00+00:00,6.693,kWh,2023-07-16,3.0
2023-07-16,3.0,21.59,Jul,2023-07-16 03:00:00,account_b,2023-07-16 03:00:00+00:00,66.309,kWh,2023-07-16,3.0
2023-07-16,4.0,20.5,Jul,2023-07-16 04:00:00,account_a,2023-07-16 04:00:00+00:00,6.64125,kWh,2023-07-16,4.0
2023-07-16,4.0,20.5,Jul,2023-07-16 04:00:00,account_b,2023-07-16 04:00:00+00:00,65.895,kWh,2023-07-16,4.0
2023-07-16,5.0,19.59,Jul,2023-07-16 05:00:00,account_a,2023-07-16 05:00:00+00:00,6.50325,kWh,2023-07-16,5.0
2023-07-16,5.0,19.59,Jul,2023-07-16 05:00:00,account_b,2023-07-16 05:00:00+00:00,68.517,kWh,2023-07-16,5.0
2023-07-16,6.0,19.19,Jul,2023-07-16 06:00:00,account_a,2023-07-16 06:00:00+00:00,6.22725,kWh,2023-07-16,6.0
2023-07-16,6.0,19.19,Jul,2023-07-16 06:00:00,account_b,2023-07-16 06:00:00+00:00,65.067,kWh,2023-07-16,6.0
2023-07-16,7.0,19.0,Jul,2023-07-16 07:00:00,account_a,2023-07-16 07:00:00+00:00,6.5205,kWh,2023-07-16,7.0
2023-07-16,7.0,19.0,Jul,2023-07-16 07:00:00,account_b,2023-07-16 07:00:00+00:00,65.136,kWh,2023-07-16,7.0
2023-07-16,8.0,18.98,Jul,2023-07-16 08:00:00,account_a,2023-07-16 08:00:00+00:00,6.5895,kWh,2023-07-16,8.0
2023-07-16,8.0,18.98,Jul,2023-07-16 08:00:00,account_b,2023-07-16 08:00:00+00:00,68.379,kWh,2023-07-16,8.0
2023-07-16,9.0,18.63,Jul,2023-07-16 09:00:00,account_a,2023-07-16 09:00:00+00:00,7.60725,kWh,2023-07-16,9.0
2023-07-16,9.0,18.63,Jul,2023-07-16 09:00:00,account_b,2023-07-16 09:00:00+00:00,66.447,kWh,2023-07-16,9.0
2023-07-16,10.0,21.06,Jul,2023-07-16 10:00:00,account_a,2023-07-16 10:00:00+00:00,7.88325,kWh,2023-07-16,10.0
2023-07-16,10.0,21.06,Jul,2023-07-16 10:00:00,account_b,2023-07-16 10:00:00+00:00,58.65,kWh,2023-07-16,10.0
2023-07-16,11.0,27.53,Jul,2023-07-16 11:00:00,account_a,2023-07-16 11:00:00+00:00,9.8325,kWh,2023-07-16,11.0
2023-07-16,11.0,27.53,Jul,2023-07-16 11:00:00,account_b,2023-07-16 11:00:00+00:00,60.168,kWh,2023-07-16,11.0
2023-07-16,12.0,34.75,Jul,2023-07-16 12:00:00,account_a,2023-07-16 12:00:00+00:00,9.12525,kWh,2023-07-16,12.0
2023-07-16,12.0,34.75,Jul,2023-07-16 12:00:00,account_b,2023-07-16 12:00:00+00:00,61.962,kWh,2023-07-16,12.0
2023-07-16,13.0,38.4,Jul,2023-07-16 13:00:00,account_a,2023-07-16 13:00:00+00:00,9.108,kWh,2023-07-16,13.0
2023-07-16,13.0,38.4,Jul,2023-07-16 13:00:00,account_b,2023-07-16 13:00:00+00:00,67.275,kWh,2023-07-16,13.0
2023-07-16,14.0,51.39,Jul,2023-07-16 14:00:00,account_a,2023-07-16 14:00:00+00:00,8.832,kWh,2023-07-16,14.0
2023-07-16,14.0,51.39,Jul,2023-07-16 14:00:00,account_b,2023-07-16 14:00:00+00:00,62.859,kWh,2023-07-16,14.0
2023-07-16,15.0,64.04,Jul,2023-07-16 15:00:00,account_a,2023-07-16 15:00:00+00:00,9.67725,kWh,2023-07-16,15.0
2023-07-16,15.0,64.04,Jul,2023-07-16 15:00:00,account_b,2023-07-16 15:00:00+00:00,62.307,kWh,2023-07-16,15.0
2023-07-16,16.0,110.12,Jul,2023-07-16 16:00:00,account_a,2023-07-16 16:00:00+00:00,10.4535,kWh,2023-07-16,16.0
2023-07-16,16.0,110.12,Jul,2023-07-16 16:00:00,account_b,2023-07-16 16:00:00+00:00,66.447,kWh,2023-07-16,16.0
2023-07-16,17.0,134.01,Jul,2023-07-16 17:00:00,account_a,2023-07-16 17:00:00+00:00,11.0055,kWh,2023-07-16,17.0
2023-07-16,17.0,134.01,Jul,2023-07-16 17:00:00,account_b,2023-07-16 17:00:00+00:00,66.447,kWh,2023-07-16,17.0
2023-07-16,18.0,142.19,Jul,2023-07-16 18:00:00,account_a,2023-07-16 18:00:00+00:00,9.71175,kWh,2023-07-16,18.0
2023-07-16,18.0,142.19,Jul,2023-07-16 18:00:00,account_b,2023-07-16 18:00:00+00:00,68.172,kWh,2023-07-16,18.0
2023-07-16,19.0,143.82,Jul,2023-07-16 19:00:00,account_a,2023-07-16 19:00:00+00:00,8.60775,kWh,2023-07-16,19.0
2023-07-16,19.0,143.82,Jul,2023-07-16 19:00:00,account_b,2023-07-16 19:00:00+00:00,64.86,kWh,2023-07-16,19.0
2023-07-16,20.0,208.88,Jul,2023-07-16 20:00:00,account_a,2023-07-16 20:00:00+00:00,7.95225,kWh,2023-07-16,20.0
2023-07-16,20.0,208.88,Jul,2023-07-16 20:00:00,account_b,2023-07-16 20:00:00+00:00,62.307,kWh,2023-07-16,20.0
2023-07-16,21.0,179.46,Jul,2023-07-16 21:00:00,account_a,2023-07-16 21:00:00+00:00,7.81425,kWh,2023-07-16,21.0
2023-07-16,21.0,179.46,Jul,2023-07-16 21:00:00,account_b,2023-07-16 21:00:00+00:00,62.928,kWh,2023-07-16,21.0
2023-07-16,22.0,53.11,Jul,2023-07-16 22:00:00,account_a,2023-07-16 22:00:00+00:00,7.64175,kWh,2023-07-16,22.0
2023-07-16,22.0,53.11,Jul,2023-07-16 22:00:00,account_b,2023-07-16 22:00:00+00:00,62.238,kWh,2023-07-16,22.0
2023-07-16,23.0,28.06,Jul,2023-07-16 23:00:00,account_a,2023-07-16 23:00:00+00:00,7.1415,kWh,2023-07-16,23.0
2023-07-16,23.0,28.06,Jul,2023-07-16 23:00:00,account_b,2023-07-16 23:00:00+00:00,61.755,kWh,2023-07-16,23.0
